Production_budget_m,Domestic_gross_m,Worldwide_gross_m,Budget_Level
20.0,9.49613,9.53712,Mid
20.0,9.47939,9.985316,Mid
20.0,9.208876,9.208876,Mid
20.0,9.109322,9.355369,Mid
20.0,8.888355,16.723377,Mid
20.0,8.580428,47.289148,Mid
20.0,8.33072,10.393696,Mid
20.0,8.135024,8.135024,Mid
20.0,8.110975,14.744495,Mid
20.0,8.047525,9.649039,Mid
20.0,8.008161,18.273009,Mid
20.0,8.0,8.0,Mid
20.0,7.578946,28.058652,Mid
20.0,7.535331,8.284331,Mid
20.0,7.013191,7.022183,Mid
20.0,6.882696,6.882696,Mid
20.0,6.575282,6.947084,Mid
20.0,6.485961,17.769299,Mid
20.0,6.002756,8.300821,Mid
20.0,5.749134,8.869722,Mid
20.0,5.702083,14.807531,Mid
20.0,5.501616,7.405084,Mid
20.0,5.210988,12.967829,Mid
20.0,5.178569,10.588079,Mid
20.0,5.005899,14.603001,Mid
20.0,4.712792,5.031975,Mid
20.0,4.535154,8.969227,Mid
20.0,4.452423,4.453327,Mid
20.0,4.442377,4.504111,Mid
20.0,3.763583,25.361206,Mid
20.0,3.083538,4.383538,Mid
20.0,2.483472,8.075343,Mid
20.0,2.246,2.246,Mid
20.0,2.0,2.0,Mid
20.0,1.646664,1.646664,Mid
20.0,1.190018,5.345869,Mid
20.0,1.031872,8.2217,Mid
20.0,0.88271,2.28271,Mid
20.0,0.754301,0.754301,Mid
20.0,0.582024,0.873617,Mid
20.0,0.53846,3.727746,Mid
20.0,0.468867,10.468867,Mid
20.0,0.375474,0.375474,Mid
20.0,0.30507,0.30507,Mid
20.0,0.277943,0.277943,Mid
20.0,0.277943,0.277943,Mid
20.0,0.055039,15.824374,Mid
19.5,63.859435,195.790794,Mid
19.4,8.060487,15.118795,Mid
19.1,1.361512,5.965646,Mid
19.0,212.259762,385.510132,Mid
19.0,184.208842,424.208805,Mid
19.0,157.019771,277.2,Mid
19.0,100.292856,215.448997,Mid
19.0,97.670358,141.344255,Mid
19.0,58.571513,110.879513,Mid
19.0,56.127162,101.564935,Mid
19.0,51.438175,70.112484,Mid
19.0,44.568631,45.613093,Mid
19.0,40.846082,65.090541,Mid
19.0,39.123589,56.445534,Mid
19.0,36.843682,44.972183,Mid
19.0,27.758465,49.858465,Mid
19.0,25.91892,32.61892,Mid
19.0,25.91892,32.61892,Mid
19.0,21.488481,76.086711,Mid
19.0,20.300218,34.35903,Mid
19.0,15.911332,15.911332,Mid
19.0,11.682205,18.100189,Mid
19.0,8.402485,10.412485,Mid
19.0,8.12386,8.12386,Mid
19.0,6.928068,7.576604,Mid
19.0,5.310554,5.745503,Mid
19.0,5.059608,5.103675,Mid
19.0,4.75,4.75,Mid
19.0,2.119994,2.119994,Mid
19.0,1.353824,1.353824,Mid
18.5,65.233369,109.175673,Mid
18.5,18.451251,32.714818,Mid
18.5,10.680275,13.711903,Mid
18.2,5.8125,12.400979,Mid
18.0,150.0868,270.944428,Mid
18.0,128.505958,261.443242,Mid
18.0,119.920129,351.620129,Mid
18.0,114.968774,151.665347,Mid
18.0,96.493426,141.809235,Mid
18.0,86.047227,130.714469,Mid
18.0,76.471046,87.0,Mid
18.0,75.072454,144.529078,Mid
18.0,65.535067,92.935067,Mid
18.0,65.070412,65.842412,Mid
18.0,60.062868,92.357499,Mid
18.0,60.060328,77.147031,Mid
18.0,59.735548,98.267558,Mid
18.0,59.689605,92.096558,Mid
18.0,57.027435,60.278166,Mid
18.0,53.883989,67.683989,Mid
18.0,52.698535,73.695194,Mid
18.0,51.973029,51.973029,Mid
18.0,48.27651,89.836797,Mid
18.0,44.539245,76.950525,Mid
18.0,43.86935,57.193655,Mid
18.0,43.853424,47.135489,Mid
18.0,43.601508,57.490024,Mid
18.0,42.469946,46.594261,Mid
18.0,42.340598,102.926247,Mid
18.0,41.382841,41.382841,Mid
18.0,41.300105,58.271886,Mid
18.0,41.059716,43.308707,Mid
18.0,36.61161,36.61161,Mid
18.0,33.404871,102.912961,Mid
18.0,31.567134,77.635035,Mid
18.0,30.272254,62.646763,Mid
18.0,29.511112,37.048526,Mid
18.0,26.936265,26.936265,Mid
18.0,26.839498,41.166033,Mid
18.0,26.828365,26.828365,Mid
18.0,26.402818,33.773963,Mid
18.0,26.4,26.4,Mid
18.0,26.302731,44.263413,Mid
18.0,24.91167,24.91167,Mid
18.0,24.007324,27.148898,Mid
18.0,23.380203,23.380513,Mid
18.0,22.96511,36.133014,Mid
18.0,22.45551,80.227619,Mid
18.0,20.497844,40.651864,Mid
18.0,20.497844,40.651864,Mid
18.0,19.739,19.739,Mid
18.0,18.33523,60.217171,Mid
18.0,17.266359,29.934477,Mid
18.0,17.200925,21.361109,Mid
18.0,17.062499,30.53566,Mid
18.0,16.703799,16.959614,Mid
18.0,16.13141,43.402515,Mid
18.0,15.652637,23.889158,Mid
18.0,15.160801,17.920013,Mid
18.0,14.800725,16.382538,Mid
18.0,13.747234,13.747988,Mid
18.0,13.491653,27.491653,Mid
18.0,13.4,13.4,Mid
18.0,10.501938,11.813989,Mid
18.0,8.038061,16.011975,Mid
18.0,7.739049,14.451322,Mid
18.0,7.190505,7.190505,Mid
18.0,6.0,6.0,Mid
18.0,5.828466,5.828734,Mid
18.0,5.700626,27.794339,Mid
18.0,5.675599,5.675599,Mid
18.0,4.501094,7.12967,Mid
18.0,4.1,4.1,Mid
18.0,3.712282,7.68025,Mid
18.0,3.500605,7.768259,Mid
18.0,3.419967,9.082906,Mid
18.0,3.203044,13.203044,Mid
18.0,2.48379,2.48379,Mid
18.0,1.305114,1.305114,Mid
18.0,1.034589,1.19951,Mid
18.0,1.034589,1.19951,Mid
18.0,0.676698,0.676698,Mid
18.0,0.229311,0.229311,Mid
18.0,0.070644,2.401413,Mid
17.9,6.905861,6.90864,Mid
17.7,0.049521,14.518884,Mid
17.5,121.463226,169.955142,Mid
17.5,51.386611,109.84339,Mid
17.5,23.519128,36.520451,Mid
17.5,19.185184,20.159316,Mid
17.5,7.018188,7.454184,Mid
17.0,188.024361,334.87667,Mid
17.0,105.935048,216.049734,Mid
17.0,105.935048,216.049734,Mid
17.0,96.522687,207.765056,Mid
17.0,85.160248,183.294899,Mid
17.0,72.250091,125.250091,Mid
17.0,72.0,72.072607,Mid
17.0,71.502303,109.7268,Mid
17.0,70.525195,72.83571,Mid
17.0,65.002019,92.670237,Mid
17.0,65.001093,116.044347,Mid
17.0,54.239856,99.041947,Mid
17.0,45.710178,133.735284,Mid
17.0,44.480275,45.707924,Mid
17.0,43.082155,44.035587,Mid
17.0,42.065185,42.493506,Mid
17.0,41.778863,70.355813,Mid
17.0,39.014193,91.72049,Mid
17.0,37.939782,95.092667,Mid
17.0,30.331165,30.331165,Mid
17.0,27.865571,38.02823,Mid
17.0,26.918576,26.9191,Mid
17.0,24.719879,24.719879,Mid
17.0,22.734486,23.734486,Mid
17.0,21.170563,21.170563,Mid
17.0,19.693891,19.693891,Mid
17.0,16.316273,16.316273,Mid
17.0,15.680099,15.680099,Mid
17.0,14.522355,36.7,Mid
17.0,12.840842,16.140842,Mid
17.0,11.634458,11.634458,Mid
17.0,10.0,10.0,Mid
17.0,8.677425,20.477425,Mid
17.0,7.314027,16.510971,Mid
17.0,6.855137,9.729088,Mid
17.0,4.936819,10.637281,Mid
17.0,2.694071,2.694071,Mid
17.0,2.315,2.315,Mid
17.0,2.11005,2.11005,Mid
17.0,1.569918,9.438074,Mid
17.0,1.361045,7.265283,Mid
17.0,0.623088,0.624549,Mid
16.8,6.469813,7.313697,Mid
16.5,58.011485,58.011485,Mid
16.5,43.8481,43.8481,Mid
16.5,42.993774,134.993774,Mid
16.5,39.868642,83.792062,Mid
16.5,18.663911,39.380831,Mid
16.5,13.005485,16.154786,Mid
16.5,11.892415,13.636339,Mid
16.4,95.860116,239.5,Mid
16.0,68.525609,119.73911,Mid
16.0,53.97725,53.97725,Mid
16.0,52.894169,54.294169,Mid
16.0,45.512466,68.848446,Mid
16.0,44.667095,128.100584,Mid
16.0,44.667095,128.100584,Mid
16.0,42.67041,78.208812,Mid
16.0,40.36353,40.36353,Mid
16.0,39.517763,50.517763,Mid
16.0,37.300107,52.545707,Mid
16.0,35.374833,53.774833,Mid
16.0,34.60972,34.60972,Mid
16.0,33.357476,43.057552,Mid
16.0,29.090445,29.090445,Mid
16.0,28.734552,28.734552,Mid
16.0,27.568035,57.51247,Mid
16.0,27.087695,30.987695,Mid
16.0,26.902075,50.103808,Mid
16.0,23.618786,80.976736,Mid
16.0,23.216709,104.504817,Mid
16.0,22.370452,29.634023,Mid
16.0,21.799652,21.799652,Mid
16.0,19.06824,56.50612,Mid
16.0,16.35777,21.65777,Mid
16.0,16.204793,31.943401,Mid
16.0,15.427192,15.980376,Mid
16.0,14.792779,14.792779,Mid
16.0,14.108518,14.125516,Mid
16.0,14.019924,20.769209,Mid
16.0,13.922211,14.553807,Mid
16.0,13.854,13.854,Mid
16.0,12.431792,12.617472,Mid
16.0,11.810854,11.810854,Mid
16.0,11.540112,11.540112,Mid
16.0,8.4,8.4,Mid
16.0,5.9,12.9,Mid
16.0,5.083906,7.17132,Mid
16.0,4.839383,14.839383,Mid
16.0,4.734235,6.615452,Mid
16.0,4.217115,5.825314,Mid
16.0,3.287315,8.120148,Mid
16.0,2.429989,8.217571,Mid
16.0,2.322593,22.594052,Mid
16.0,1.686429,1.686429,Mid
16.0,1.669971,2.814566,Mid
16.0,0.031631,0.031631,Mid
16.0,0.003361,0.094812,Mid
15.7,39.282227,63.288854,Mid
15.6,13.571817,13.771817,Mid
15.5,1.693,1.757694,Mid
15.4956,12.2365,29.72945,Mid
15.25,7.80245,12.930343,Mid
15.0,285.761243,476.680911,Mid
15.0,234.760478,316.3,Mid
15.0,180.470489,357.469522,Mid
15.0,177.2,177.200262,Mid
15.0,130.058047,356.258047,Mid
15.0,128.440019,213.886883,Mid
15.0,111.936388,216.6,Mid
15.0,103.046663,173.04664,Mid
15.0,102.092201,305.384865,Mid
15.0,102.003019,160.903019,Mid
15.0,98.8,98.8,Mid
15.0,94.029472,94.029472,Mid
15.0,91.125143,227.328585,Mid
15.0,73.839613,74.456266,Mid
15.0,73.0,73.259017,Mid
15.0,72.082999,108.286422,Mid
15.0,71.62818,148.095566,Mid
15.0,69.847348,69.847348,Mid
15.0,65.19235,120.19235,Mid
15.0,64.003625,76.954311,Mid
15.0,61.778069,84.677678,Mid
15.0,61.778069,84.677678,Mid
15.0,58.269151,77.514401,Mid
15.0,56.441711,128.885873,Mid
15.0,55.204525,55.934178,Mid
15.0,54.33329,128.955898,Mid
15.0,50.003303,50.003303,Mid
15.0,50.0,50.065119,Mid
15.0,49.27534,93.411426,Mid
15.0,47.860214,67.215435,Mid
15.0,47.811275,52.461017,Mid
15.0,44.906632,63.706632,Mid
15.0,43.05747,64.252038,Mid
15.0,42.930462,57.907734,Mid
15.0,42.734455,55.534455,Mid
15.0,42.725475,61.788393,Mid
15.0,41.003371,57.586606,Mid
15.0,40.283321,40.283321,Mid
15.0,37.882551,62.401343,Mid
15.0,37.880356,52.460543,Mid
15.0,37.495385,69.995047,Mid
15.0,35.893537,123.327692,Mid
15.0,35.060689,81.35793,Mid
15.0,35.00718,35.00718,Mid
15.0,34.562222,34.562222,Mid
15.0,34.366783,95.849029,Mid
15.0,33.862903,40.127259,Mid
15.0,33.771174,40.862054,Mid
15.0,32.752215,46.526243,Mid
15.0,32.647042,33.508485,Mid
15.0,31.726995,47.175038,Mid
15.0,30.857,31.04622,Mid
15.0,30.259652,37.659652,Mid
15.0,30.226144,30.261293,Mid
15.0,30.127963,30.138912,Mid
15.0,30.0,44.4,Mid
15.0,29.331068,33.118854,Mid
15.0,28.638916,64.232714,Mid
15.0,28.084357,31.070412,Mid
15.0,27.441122,27.709625,Mid
15.0,27.020284,37.336874,Mid
15.0,26.421314,47.721314,Mid
15.0,26.410771,43.111725,Mid
15.0,26.167002,27.469621,Mid
15.0,25.314753,53.493064,Mid
15.0,25.018119,34.820335,Mid
15.0,24.769466,55.669466,Mid
15.0,23.089926,87.950928,Mid
15.0,22.954968,63.954968,Mid
15.0,22.189039,52.189039,Mid
15.0,21.468807,38.574362,Mid
15.0,21.000147,21.896367,Mid
15.0,20.591853,20.688141,Mid
15.0,20.578185,20.704381,Mid
15.0,20.218921,20.601987,Mid
15.0,19.161999,19.344615,Mid
15.0,18.844784,22.165608,Mid
15.0,17.507368,19.014238,Mid
15.0,17.498804,46.189568,Mid
15.0,17.237855,36.06889,Mid
15.0,17.173321,20.022491,Mid
15.0,15.63409,22.018988,Mid
15.0,15.13687,15.13687,Mid
15.0,14.998027,15.364632,Mid
15.0,14.945541,39.238443,Mid
15.0,14.249005,14.249005,Mid
15.0,13.843771,59.168692,Mid
15.0,13.337299,18.524496,Mid
15.0,13.077184,18.889972,Mid
15.0,12.80119,12.80119,Mid
15.0,12.786053,24.403192,Mid
15.0,12.669914,12.669914,Mid
15.0,12.212417,12.970401,Mid
15.0,11.901145,18.136756,Mid
15.0,11.614954,11.614954,Mid
15.0,11.156471,11.156471,Mid
15.0,11.114018,67.514963,Mid
15.0,10.763469,10.763469,Mid
15.0,10.513979,10.513979,Mid
15.0,10.494147,10.845127,Mid
15.0,10.41198,14.81198,Mid
15.0,9.929135,9.934484,Mid
15.0,9.579068,9.579068,Mid
15.0,9.176787,19.153568,Mid
15.0,8.92105,8.92105,Mid
15.0,8.874389,10.055481,Mid
15.0,8.378141,8.667209,Mid
15.0,8.322608,9.245877,Mid
15.0,8.117637,8.224998,Mid
15.0,7.857741,13.300181,Mid
15.0,7.800825,34.527095,Mid
15.0,7.219578,20.780568,Mid
15.0,6.708137,13.316627,Mid
15.0,6.409528,8.767338,Mid
15.0,6.382178,6.563402,Mid
15.0,5.306706,35.106706,Mid
15.0,4.956401,4.956401,Mid
15.0,4.023741,4.024147,Mid
15.0,3.703046,15.554855,Mid
15.0,3.526588,6.55131,Mid
15.0,3.247816,38.535748,Mid
15.0,3.020665,3.386153,Mid
15.0,2.434652,11.173718,Mid
15.0,2.423467,3.503761,Mid
15.0,2.281585,3.393606,Mid
15.0,2.203641,6.379575,Mid
15.0,1.954202,1.954202,Mid
15.0,1.953732,1.953732,Mid
15.0,1.86005,6.076886,Mid
15.0,0.824295,1.970268,Mid
15.0,0.12357,7.885048,Mid
15.0,0.076382,0.076382,Mid
15.0,0.03068,1.148578,Mid
15.0,0.022441,0.022441,Mid
14.6,71.097843,71.112677,Mid
14.5,66.013057,123.580421,Mid
14.4,101.157447,159.157447,Mid
14.0,178.406268,432.566361,Mid
14.0,156.645693,320.099997,Mid
14.0,141.330703,383.825427,Mid
14.0,70.001698,70.001698,Mid
14.0,68.856263,155.008909,Mid
14.0,61.356221,75.525718,Mid
14.0,51.545952,102.836002,Mid
14.0,49.130588,82.925064,Mid
14.0,47.212904,125.212904,Mid
14.0,46.8,185.4,Mid
14.0,40.713082,49.231674,Mid
14.0,40.713082,49.231674,Mid
14.0,38.116707,72.571864,Mid
14.0,35.856053,35.856053,Mid
14.0,34.729091,34.729091,Mid
14.0,34.7,34.7,Mid
14.0,33.370906,86.878073,Mid
14.0,30.628981,30.628981,Mid
14.0,27.450453,27.450453,Mid
14.0,25.571351,25.608779,Mid
14.0,25.482931,25.873145,Mid
14.0,25.011,25.011,Mid
14.0,20.255281,21.410546,Mid
14.0,19.637147,19.637147,Mid
14.0,15.549702,15.565357,Mid
14.0,15.51546,22.81546,Mid
14.0,15.171475,15.171475,Mid
14.0,15.064948,15.064948,Mid
14.0,14.395874,14.395874,Mid
14.0,13.8,13.800302,Mid
14.0,13.02417,13.02417,Mid
14.0,12.559771,13.205411,Mid
14.0,12.314651,12.826644,Mid
14.0,12.138565,57.92685,Mid
14.0,11.242801,20.597806,Mid
14.0,10.397365,10.397365,Mid
14.0,5.463019,14.121177,Mid
14.0,5.10882,12.59127,Mid
14.0,5.10882,12.59127,Mid
14.0,4.741987,4.741987,Mid
14.0,4.299773,5.782198,Mid
14.0,3.958546,25.187026,Mid
14.0,3.10065,4.288246,Mid
14.0,2.461628,2.461628,Mid
14.0,1.755212,4.294635,Mid
14.0,1.0,1.0,Mid
14.0,0.047185,0.623292,Mid
14.0,0.043318,2.947737,Mid
13.9,83.043761,176.980863,Mid
13.7,56.598476,57.956568,Mid
13.5,135.265915,202.0,Mid
13.5,85.400591,85.433929,Mid
13.5,53.267,53.292989,Mid
13.5,30.617396,31.96674,Mid
13.5,15.024049,33.035736,Mid
13.5,7.060876,11.732088,Mid
13.5,6.118683,6.118683,Mid
13.5,0.687081,0.892506,Mid
13.2,52.543632,54.32321,Mid
13.2,1.831718,30.360375,Mid
13.0,106.954678,331.26671,Mid
13.0,91.038276,122.244329,Mid
13.0,73.01391,99.034125,Mid
13.0,69.488745,137.054597,Mid
13.0,61.705123,73.773317,Mid
13.0,60.008303,62.452927,Mid
13.0,57.924679,95.638592,Mid
13.0,55.121623,118.763442,Mid
13.0,53.424681,54.125172,Mid
13.0,49.369899,49.369899,Mid
13.0,49.121934,49.733545,Mid
13.0,48.637684,50.44586,Mid
13.0,46.729374,73.180297,Mid
13.0,44.726644,44.726644,Mid
13.0,44.137712,54.837234,Mid
13.0,38.934842,42.174545,Mid
13.0,38.177966,60.41395,Mid
13.0,28.972187,28.972187,Mid
13.0,27.979399,27.979399,Mid
13.0,27.15149,27.15149,Mid
13.0,27.066941,27.073371,Mid
13.0,26.904572,34.166572,Mid
13.0,26.570048,26.570048,Mid
13.0,25.593755,57.189408,Mid
13.0,22.858926,32.382381,Mid
13.0,22.235901,22.39145,Mid
13.0,18.007317,18.733666,Mid
13.0,17.742948,33.069303,Mid
13.0,16.757163,16.757163,Mid
13.0,14.677674,36.316727,Mid
13.0,14.394097,14.403891,Mid
13.0,13.756082,67.867998,Mid
13.0,10.433915,31.231359,Mid
13.0,10.020081,10.020081,Mid
13.0,8.178001,121.778347,Mid
13.0,8.064972,8.064972,Mid
13.0,7.881335,7.881335,Mid
13.0,6.276869,6.276869,Mid
13.0,5.871603,5.871603,Mid
13.0,5.00231,5.00231,Mid
13.0,3.172382,3.260555,Mid
13.0,2.703296,24.001573,Mid
13.0,2.104439,2.104439,Mid
13.0,1.784763,14.929184,Mid
13.0,1.173673,2.898225,Mid
13.0,1.152117,1.152117,Mid
13.0,1.15133,2.613717,Mid
13.0,1.024175,6.459183,Mid
13.0,0.656688,17.856688,Mid
13.0,0.656688,17.856688,Mid
13.0,0.656688,17.856688,Mid
13.0,0.622023,1.375635,Mid
13.0,0.464495,2.394619,Mid
13.0,0.217277,5.453369,Mid
12.8,51.872378,69.821476,Mid
12.6,10.724389,19.054534,Mid
12.5,28.436931,33.436931,Mid
12.5,26.593646,46.37097,Mid
12.5,21.078145,23.367586,Mid
12.5,14.06095,16.193713,Mid
12.5,12.281,12.643293,Mid
12.5,11.965282,26.735797,Mid
12.5,10.725228,10.72565,Mid
12.5,7.0,21.0,Mid
12.5,7.0,7.0,Mid
12.5,6.797696,11.82698,Mid
12.5,5.95648,11.277119,Mid
12.5,4.157491,45.556774,Mid
12.5,2.039869,2.272186,Mid
12.5,1.212799,1.412799,Mid
12.5,0.6772,4.027663,Mid
12.3,48.092846,81.972846,Mid
12.0,272.257035,482.947378,Mid
12.0,230.347346,428.214478,Mid
12.0,124.87235,307.166834,Mid
12.0,101.800948,234.723148,Mid
12.0,91.547205,113.373764,Mid
12.0,79.817937,79.817937,Mid
12.0,78.912963,95.8,Mid
12.0,75.781642,77.063461,Mid
12.0,74.433837,74.433837,Mid
12.0,72.217396,107.217396,Mid
12.0,70.012847,82.497035,Mid
12.0,65.532576,65.532576,Mid
12.0,65.328121,110.989157,Mid
12.0,64.575175,123.68179,Mid
12.0,63.118386,63.118386,Mid
12.0,62.5,62.5,Mid
12.0,54.731865,103.028188,Mid
12.0,54.51374,161.158351,Mid
12.0,51.739495,149.1179,Mid
12.0,50.316123,91.244913,Mid
12.0,39.673162,74.727492,Mid
12.0,39.012241,39.012241,Mid
12.0,38.108728,43.353117,Mid
12.0,37.709979,98.963392,Mid
12.0,37.4,37.4,Mid
12.0,37.188667,57.0,Mid
12.0,32.000304,85.450484,Mid
12.0,31.691811,41.924774,Mid
12.0,31.691811,41.924774,Mid
12.0,31.597131,52.223306,Mid
12.0,31.418697,57.577765,Mid
12.0,31.203964,31.286759,Mid
12.0,31.155435,31.222395,Mid
12.0,30.0,60.0,Mid
12.0,27.838408,43.924923,Mid
12.0,27.379507,31.72455,Mid
12.0,27.007844,37.566117,Mid
12.0,25.885,56.131239,Mid
12.0,25.317379,26.001741,Mid
12.0,22.921898,22.921898,Mid
12.0,22.750363,22.750363,Mid
12.0,22.744718,41.744718,Mid
12.0,22.67334,22.67334,Mid
12.0,22.348241,32.909437,Mid
12.0,22.2609,47.582563,Mid
12.0,22.012729,22.730144,Mid
12.0,21.540363,21.867665,Mid
12.0,21.133087,23.059379,Mid
12.0,21.089146,21.089146,Mid
12.0,19.0,19.0,Mid
12.0,18.761993,28.915761,Mid
12.0,18.597342,22.978953,Mid
12.0,17.654912,24.76136,Mid
12.0,17.321573,17.322212,Mid
12.0,17.292381,17.292381,Mid
12.0,16.311571,22.750356,Mid
12.0,15.472775,18.460739,Mid
12.0,15.323921,85.979738,Mid
12.0,14.915773,21.398371,Mid
12.0,14.301505,23.477345,Mid
12.0,12.905901,12.905901,Mid
12.0,12.796861,17.475475,Mid
12.0,12.2,44.2,Mid
12.0,11.634362,43.153588,Mid
12.0,11.368012,16.221211,Mid
12.0,11.050094,92.863945,Mid
12.0,10.410004,16.703751,Mid
12.0,10.198766,12.516222,Mid
12.0,10.051659,10.116816,Mid
12.0,8.195551,8.942516,Mid
12.0,7.919574,35.830713,Mid
12.0,7.9,7.9,Mid
12.0,6.98268,6.98268,Mid
12.0,5.669081,10.026255,Mid
12.0,5.549923,5.549923,Mid
12.0,5.07866,6.2,Mid
12.0,4.922166,4.922166,Mid
12.0,4.884663,4.984663,Mid
12.0,4.880941,4.880941,Mid
12.0,4.717455,23.693646,Mid
12.0,2.104164,2.104164,Mid
12.0,2.062406,2.062406,Mid
12.0,1.779284,1.779284,Mid
12.0,1.703125,12.034913,Mid
12.0,1.442338,19.278598,Mid
12.0,1.188194,1.188194,Mid
12.0,0.870067,0.99479,Mid
12.0,0.793352,1.200346,Mid
12.0,0.450594,0.477693,Mid
12.0,0.37865,4.606284,Mid
12.0,0.220175,0.220175,Mid
12.0,0.214202,1.513388,Mid
12.0,0.178287,0.178287,Mid
12.0,0.017479,0.087793,Mid
12.0,0.014616,0.014616,Mid
11.9,2.022115,24.374909,Mid
11.9,0.081897,0.081897,Mid
11.8,12.711491,42.354525,Mid
11.5,57.469179,57.46985,Mid
11.5,35.593113,105.078449,Mid
11.0,151.661913,152.445758,Mid
11.0,111.89783,112.040388,Mid
11.0,93.617009,129.262388,Mid
11.0,90.559416,274.39288,Mid
11.0,81.20483,81.20483,Mid
11.0,52.929168,52.929168,Mid
11.0,50.474843,78.35617,Mid
11.0,49.793054,49.793054,Mid
11.0,41.227069,46.060861,Mid
11.0,39.387284,83.088295,Mid
11.0,38.66526,76.238901,Mid
11.0,38.322743,62.076141,Mid
11.0,37.780486,39.994347,Mid
11.0,33.800859,44.984979,Mid
11.0,33.307793,58.586407,Mid
11.0,31.672,31.672,Mid
11.0,30.014534,53.797409,Mid
11.0,27.693292,69.752402,Mid
11.0,23.978402,25.116103,Mid
11.0,21.171695,21.171695,Mid
11.0,20.0,20.195843,Mid
11.0,18.388357,56.178935,Mid
11.0,13.906394,14.786394,Mid
11.0,13.592872,13.719474,Mid
11.0,13.558739,13.558739,Mid
11.0,13.248209,32.943247,Mid
11.0,10.214647,17.443529,Mid
11.0,9.177065,9.307166,Mid
11.0,9.170214,9.170214,Mid
11.0,6.788692,11.86265,Mid
11.0,5.599781,72.989781,Mid
11.0,4.814244,5.942218,Mid
11.0,4.068087,4.234355,Mid
11.0,3.753806,13.353855,Mid
11.0,2.844379,2.844379,Mid
11.0,2.794056,2.794056,Mid
11.0,2.2,2.2,Mid
11.0,2.0,2.0,Mid
11.0,0.355968,6.586324,Mid
11.0,0.046,10.477506,Mid
10.8,56.746769,118.209778,Mid
10.75,3.275443,32.575443,Mid
10.7,74.706019,121.706019,Mid
10.7,62.005728,184.638105,Mid
10.7,18.542974,31.341183,Mid
10.7,18.542974,31.341183,Mid
10.6,0.024084,0.261364,Mid
10.5,439.251124,797.103542,Mid
10.5,59.936321,71.801313,Mid
10.5,11.052958,14.140402,Mid
10.5,0.125169,0.125169,Mid
10.4,1.610194,1.610194,Mid
10.1,10.143618,10.143618,Mid
10.1,1.183658,18.7263,Mid
10.1,1.066555,1.066555,Mid
10.0,159.366015,255.416089,Mid
10.0,138.433435,225.925989,Mid
10.0,110.359362,187.281115,Mid
10.0,85.3,85.3,Mid
10.0,80.238724,163.876815,Mid
10.0,79.04244,118.514727,Mid
10.0,68.566296,106.256217,Mid
10.0,67.74533,172.811971,Mid
10.0,63.465522,63.465522,Mid
10.0,63.300095,135.759694,Mid
10.0,63.25794,63.320521,Mid
10.0,56.09436,92.09436,Mid
10.0,52.293,52.293,Mid
10.0,50.752337,50.752337,Mid
10.0,48.958273,80.120944,Mid
10.0,44.069456,81.263489,Mid
10.0,40.826341,65.520633,Mid
10.0,39.1,50.1,Mid
10.0,38.62346,41.004412,Mid
10.0,38.052832,104.223315,Mid
10.0,37.904175,58.939035,Mid
10.0,37.402877,37.402877,Mid
10.0,36.696761,44.45147,Mid
10.0,36.230219,36.230219,Mid
10.0,35.819556,68.220952,Mid
10.0,35.073978,35.078913,Mid
10.0,34.12114,61.603136,Mid
10.0,33.679655,63.354114,Mid
10.0,33.253609,33.526835,Mid
10.0,33.078266,89.400862,Mid
10.0,33.0,33.000447,Mid
10.0,32.149404,62.556228,Mid
10.0,32.100816,32.100816,Mid
10.0,31.487293,33.886017,Mid
10.0,31.011616,93.074616,Mid
10.0,30.651422,43.948865,Mid
10.0,30.564825,51.945949,Mid
10.0,30.306281,38.067218,Mid
10.0,30.093107,83.593107,Mid
10.0,30.050028,30.050028,Mid
10.0,29.747603,30.768449,Mid
10.0,29.5,29.5,Mid
10.0,29.317886,29.317886,Mid
10.0,28.564995,34.084228,Mid
10.0,28.444855,38.364855,Mid
10.0,27.740955,54.104225,Mid
10.0,26.594261,40.74923,Mid
10.0,26.594261,40.74923,Mid
10.0,26.21817,49.486874,Mid
10.0,25.697647,25.707698,Mid
10.0,25.358996,25.358996,Mid
10.0,24.397469,24.660323,Mid
10.0,23.591043,23.591043,Mid
10.0,21.416355,68.264973,Mid
10.0,21.120616,28.717667,Mid
10.0,20.777061,38.985577,Mid
10.0,20.766,20.766,Mid
10.0,20.603715,20.603715,Mid
10.0,20.384136,20.384136,Mid
10.0,20.342852,26.716191,Mid
10.0,20.342161,21.851362,Mid
10.0,18.297124,77.959374,Mid
10.0,17.657973,17.657973,Mid
10.0,17.536256,17.536256,Mid
10.0,17.380866,17.433072,Mid
10.0,17.156058,33.209936,Mid
10.0,17.105219,19.080435,Mid
10.0,16.667084,16.667391,Mid
10.0,16.535005,19.535005,Mid
10.0,16.153,16.153,Mid
10.0,16.033556,17.033556,Mid
10.0,15.861566,16.891011,Mid
10.0,15.532137,30.792024,Mid
10.0,15.417771,28.649556,Mid
10.0,15.198912,15.198912,Mid
10.0,15.164492,15.164492,Mid
10.0,15.122676,15.297318,Mid
10.0,14.597405,34.240572,Mid
10.0,14.482031,27.317872,Mid
10.0,13.74496,40.74496,Mid
10.0,13.684949,13.684949,Mid
10.0,13.631124,17.901314,Mid
10.0,12.611536,18.968326,Mid
10.0,12.589255,17.300838,Mid
10.0,12.554569,12.554569,Mid
10.0,12.008642,44.567606,Mid
